review_id,rating,body,app_version
694ea726-debb-48c7-8846-01b569d49baf,5,Enjoyed using the app and looks bougie,
84a0a1af-0f15-4553-a443-aff12103fb5a,1,"ABSOLUTELY PATHETIC APP I placed my first order consisting of 2 products which were supposed to be shipped by the same day but it didn't. I waited for 2 more days until I couldn't. i reached out to the customer support and they escalated the process which resulted in 1 product in the order being cancelled. As it is said ""FIRST IMPRESSION IS THE LAST IMPRESSION"", it made me so furious i ended up cancelling the other product as well and deleted the app. DO NOT USE THIS APP FOR YOUR OWN PEACE",
22f57808-27e1-4698-a367-6cc970185272,1,I just don't like Isha,
a9a5d4d5-5bde-4cc9-ba5c-42a3737db8d7,1,Worse,
7fd9cf5c-d78d-423e-8256-39aa316d0624,1,"I wish, i could give them review on minus. This app, and the sellers on this app are so cheap that they cancelled the order 2-3 days after palcing the order. Just imagine you need something desperately and somewhat the order got cancelled? Tata really needs to take some serious terms, policies and condition related actions against the sellers who is doing this kind of behaviours with their customers. Now i understand why people prefer Nykaa over this cheap app.",
581a1b99-f5e6-4a82-8870-3cb0899f4338,5,excellent customer service 👍,
6a0554a5-76c9-4465-bba2-d587fdc3a763,1,"I have been contacting your costomer care regarding my product delivery, which was expected to be delivered on 10th November, today it's 14th November . Everytime I contact they say it will be delivered. Today only i contacted and requested them to deliver today itself ...but now I'm getting a message that order was not delivered cause I refused . This is so unprofessional behaviour. This is total blunder from your side . This would be my first and last shopping from your site .",
8ff51eed-1cdf-40f3-b882-2a8c345b12f9,1,very bad payment methods,
f66c99c2-cc85-4e2a-a6ef-86c0221e9e23,1,"JUST I'm opening tira.... Search a worst beauty app... Nykaa, purple beauty app very lots of good than tira..",
ffb399e7-3dd0-4c2c-a6f3-977c8458a0a5,4,rates are lower compare to nykaa and genuine products only 4 stars because track function is not appropriate,
b4de3bd4-9061-424a-8e48-5b23f986fbff,1,"Very slow and most known products are not available. nykaa app is better than this. Before advertising and influencing people , work on your app. Worst cosmetic shopping app ever.",
c1b10cde-4369-4c81-9fb8-e5a39bc48f7d,3,Today I got my parcel from Tira... Although the products were okay by packaging is not good... I had ordered 3 body mist... Two of the bottles cap were so loose that the fell off due delivering... Nykaa always secure any liquid bottle caps with tape even the caps aren't not even loose... Didn't expect this from Tira...,
c8a29118-1f25-4f0d-9aa3-2eec97df8df2,1,Literally the worst app I have ever experienced,
19ce0f7f-eb37-40af-8f6f-5aa1244cd83e,5,Clutter free app for everything beauty. Excellent experience in terms of delivery packaging. It has a great variety of genuine products and a seamless UI making it the best app for beauty products.,
fdf5f742-3043-4896-adda-627cb8127b09,5,great app beauty products,
f39e9489-701a-4918-9de1-99fbdb4c8f90,5,Nice,
d0c68080-ee90-4c24-bee2-2b943a19fae3,5,good app .,
ac78de0b-752f-4ec1-8896-22355954ffb1,4,price is good compared to other apps,
27ba9f94-b44c-42fe-85a1-e7453f7e5b07,1,Had a pathetic experience shopping here. No one should ever download this poor app. They have poor logistics management as well as poor customer service.,
78664689-5573-4100-a571-1150e768e3b6,2,Excellent,
9deb1c37-02f5-42f7-9fde-9507a8f0c8f1,1,"Horrible experience, I have order 4 products which is divided into two 2 shipment first one I received in 5 days and second shipment delayed for 17 days and when I reach to their customer care service they said that their invisible corier partner tried multiple attempts and then they cancel the order , when I ask them for any record of attempts or delivery partner call they said they don't have any such record I uninstall the app, really worst service",
bc8574b3-ef55-4197-bdfb-3e6bf335df60,1,never ever purchase anything from tira...I had ordered a serum..they took more than 2 weeks to deliver it and delivered damaged and used bottle... even return option is not there😡😡,
3c2242a5-4daf-4d6d-acff-e021e9ca13e2,5,Very Gud app...so much discount,
07681362-1cbb-49a1-a40e-d9b41d50aeda,1,Worst app ever!! I have order some products from from tira and the privacy of my detials were leadked to scammers. Scammers called me up and said i had to just add to cart my products min 4k or above and inform them they will send an another link and I had to purchase the product from that link and do the payment via UPI or Card only no COD. Tira leadked my details to scammers and now they are calling me again and again. I will never install this app every neither buy any products from store.,
88481f46-08ac-4096-9961-1b9bed18faff,5,Nice,
b8b5b4e4-a8f4-418a-b3dc-d1e501bc060f,1,not useful at all always showing same items,
b7eba04d-9933-4585-8d47-f66aa3cfcfdc,5,good,
a86ddb57-8795-4b12-abb3-c8508ec08acc,1,Worst experience ever.....ye app location hii accept nii kar rha haii,
dce1b54d-7b7a-4584-8633-ff1c0227dd8a,5,very nice 👍 app,
1a9fda3b-4b0f-4f13-9fd3-cecae40156f9,3,Not good product,
6f08563f-50ae-471c-842d-086b9c6c64f5,1,They cancel your order out of no where when you are getting a good deal,
4d3079ee-8b8c-40cb-b838-0223a91eac58,1,Have purchased 9 item from tira and it was prepaid and after some days app cancelled 3 product without any reason . Such a bad experience . Not able to track other products also,
267ad687-2de1-4153-ae97-b4b481c41cba,5,Very good quality,
5559a7f0-6b85-4daf-8034-f3f5d3cef5bb,1,Fake offers,
8e66f6fe-a67e-41ca-9bf8-6c5291b5bd8c,5,very fast n easy to access,
b41bb7e6-ce8f-461d-b91f-a1288abecc91,4,good,
d60dd9ad-53a4-4dde-a011-590f82364a5d,1,stupid product 😡,
75ec1f41-f94f-4c3b-8292-8028df36a892,1,App performance is too slow and the price of products is too high.waste of money,
39fb47ec-ff8c-46ce-a885-0911763f3da5,1,"I had ordered first time from Tira and they have not delivered the product on time. Even after multiple complaints, I am getting no updates . Highly disappointed. Will not recommend to anyone.",
0a02cb56-8db2-46af-a8b4-9d808ce1e8e9,1,Promoting sales using fake offers.,
7bd14f2f-d6ba-42a9-b78e-54cbb637abb0,1,Good,
b8ae228e-289b-42be-bc2e-30b4c5e8e2bf,1,"Guys, please mark my words they are such a fraud company. never order from Tira. an order worth 1750 was lost when they gave it to blue dart and they showed me fake proof of delivery. they didn't even ask me for otp verification and marked delivered without actually delivering. I have never ever seen such a brand name doing this bad to the customer. Please listen to me and do not shop from Tira and save yourself from harassment if something goes wrong. And their customer care team is useless",
ecf840b4-123d-4e57-9392-a531975e78c3,1,Never delivers on time.,
71460b9e-8ba9-4538-a8ee-737f9d3b12f8,5,nice prodict,
82d750c1-c638-4b29-9cd4-ea6c36dfa94b,1,Literally most disgusting app. I thought it would be better than Nykaa but can't even compare. Delivery gets cancelled also most of the products are out of stock.,
4803ae65-f6b9-403e-8b02-3224a142691a,5,Amazing beauty 🤩,
a98f7599-fe9b-4671-8e90-e736a96823fa,5,original product service,
c5e3d8b7-5008-4a49-bf38-eadbf76a40cf,1,Price is high compared to other apps,
239e910c-aec5-448f-ab0c-d4e2b68ea2aa,1,"Aap sab se ye btana chahungi ki, ye app tira, sirf wahi download karein jo ameer hai, jo apni skin keliye unlimited price dene ko tayar hai, gareeb dosto beheno jo ki meri tarah hai wo bilkul bhi download naa hi kare...",
1d072a17-1b98-4d3b-b42f-a92b3fbf3692,5,better than nykaaa,
6d0a1d93-39cf-470d-9710-f04fe393050f,1,"Where is the promised gift that was locked along with my order, such fraudulent and deceiving act from a subsidiary of reliance and jio, what a shame! Flipkart is better than you people, atleast you get what you see.",
54af4af7-e856-449d-b222-6e960a4df465,5,Very nice 💯,
d0443f0d-befd-4579-a9a7-3d7383328e11,1,Very bad app because the referral code is 7 no. Code and they told to apply 8 digit code,
4545810b-051e-42c8-b6ed-87c2850293fe,1,"I ordered shampoo and consider, I received wrong order,raised request for returns, mailed I got generic response we are looking into this.. order I placed In last August still order is kept packed.",
d5117154-5fa4-4577-8148-df5fd1c2254b,1,"I ordered a Hair Dryer & Straightener Combo from the Tira app. Unfortunately, the hair dryer is completely non-functional from the first day of delivery. I raised a return/replacement request immediately, but my request was unfairly rejected by the Tira support team without providing any valid technical inspection or resolution. This is extremely disappointing and unprofessional. As a customer, I received a defective product, yet Tira is refusing to take responsibility or follow basic consumer r",
6e50e136-fc54-40ac-861f-97a95637d9d8,1,yah apna costmor ka data share Karta Hai jisse froad Hota Hai (mere sath ho chuka hai)***. social crime,
e463bdd3-08cc-4218-876c-2f2d673ccef2,1,"What's the point of wasting so much money on ads when you could've just invested that money on good customer service, product availablity and app upgrade. Stupid and pathetic, I tried placing the order but it's not letting me go forward after checking out. Good thing I couldn't order, I'll continue with Nykaa and Purplle since they are the best.",
4f9b7869-3b54-4202-bbef-6e00421ddd2a,5,Best,
737d0b8c-26ce-45ca-822e-63af1c0208a7,5,so gooood,
d55311d5-9948-4fcb-8189-64656ec2549e,1,horrible app,
da3dc66c-18c8-4789-bee4-d82f0b65ba32,5,one of the best apps such low prices love tira so muchhh 😘😘😘😘,
4606dc69-e4ea-489e-bd99-8f4d7c7a82a6,5,Tira is so fun,
b4e81727-793f-4e19-b920-81c43453277c,5,RavindraGond,
5c5bd5c7-f0dc-4c64-ae68-7788dc287770,5,Good 😊,
f9bb19ba-9e81-4858-84b6-7f6d6627b074,1,worst app to order..... I received expired item from tira and on same day I raised a complaint and return request was approved and pickup was supposed to be done and then team decided to. reject return for no reason what the hell is wrong with tira support no customer support worst,
c7aa726b-5120-4d7a-8f97-052683d75336,5,This application is very nice application right now,
49933cef-6e9c-4c47-8009-431916d029e9,1,"BEWARE! Worst app ever. Not only did they mess up my order, but there are huge security & data privacy issues — they leak your info, and your card details are at risk. Support is useless, you’ll keep chasing your own money. Feels like a scam. Save your money & your data — shop somewhere else!",
3a02fb55-524b-4cf1-854c-5104869fd92d,1,Don't download this app..,
11bab104-04aa-439e-a25a-bc695864d2b7,5,very good,
2156b615-50e4-43e0-a1a2-3befd46e6631,1,"Worst experience. I ordered a few products, and one of them—my toner—was missing. I raised a complaint, and they told me that the amount would be refunded. However, they refunded less than the actual price of the product. This app has very poor service. The delivery is also extremely late. I would never recommend ordering from here.",
01149833-33ae-4820-b034-16d8c0c655eb,1,"I had the worst experience on this app, it was my first order and i ordered two things with 6 free samples, one product with no samples got delivered and the other whole order they cancelled on their own which was supposed to be delivered on 18th April got cancelled on 22nd April and not now I'm not getting any freebies while planning the order. worst experience and even the customer support is also worst they keep on sending the same message without providing any resolution and no reply on mail",
e478d005-ef98-4828-b627-0c2ca3800176,1,Hate this app,
ef98e682-dfee-4823-9c1a-0ed374929f1e,1,"First time i ordered from TIRA with a doubt that should i trust it or not for the service? but very bad experience & overpriced compare to other app. Very bad customer service & slow dilevery. There is no smooth two way communication with customer. If you have any complaint regarding wrong,damaged or missing product then they take so much time to respond and not help you out means no refund no exchange & no replacement for damaged and missing product. Mynta beauty & nykaa is much better.",
f9928af4-d3ac-40c5-84b6-411c4e413ecb,5,Love the app,
f593618f-3f67-4279-b0d8-dee4e14f910d,1,The products look so dirty and the delivery agent is very rude and the package is also not done properly,
dcfb9226-8f7c-4a0e-84cd-d5c79882fded,5,good,
3285b81b-08e3-409f-8650-bf966b2eeb4a,1,Worst app because there no option foe cod,
fc2ce032-d184-42ee-95cf-6e2dc531b436,1,worst app ever. don't buy any skincare products from here,
25d93e6d-7725-4255-900e-d49a2d094cfc,5,I liked the app... soon will start ordering on this app,
ab813639-218a-474d-9773-5a02ce5a12c5,1,Where is offer intially nykaa gave too much offers,
8b7f8db8-00b4-41c2-8bf8-afa1cbd2d1f0,5,Nice,
9ac8d023-f457-4722-bc42-50fb83d22f38,2,Let me give my share of negative reviews that they deserve for their sugarcoated promotional messages penetrating into my whatsapp.,
cc026834-052e-45bd-af1c-7152d8c2b558,1,"IDK how the fraud people will get our personal details after ordering products from tira. They will ask us to pay money, they call from many numbers to reach us Our personal details are not secure in this app. I never had this kind of experience. Using any other online apps are far better than this. This is the worst experience I ever had......... I will never book any products from this",
9719cfec-87a6-4afa-8a50-ac5d3f19a43f,1,very worst as they r sending expired product... No trust,
64ad484e-2bcb-430e-85d8-492b069cc568,5,gud,
1f88b49c-014b-4f2e-aec2-47dd582f47fb,5,😃😃😃,
8b06d4a8-a8b8-4ca3-a767-2a1d936d5467,5,Not bad,
8db31652-17b0-43c8-8802-1e2426261843,5,"Tira please add and honey japnese hair care brand ,it's very difficult for us buy this brand's product from other websites because they are charging from us more than actual product price and Tira app is working really good",
c952c11b-5026-4820-8b9a-eaa557992842,1,This is the worst shopping app ever. It will take more than 10days to deliver your order. They won't even inform about late delivery. They will cancel your order without you knowing about it and they will say some shipper cancelled it and marked it as RTO!! It's my fault to order from this app,
689b8819-f50c-45d5-8577-e3bf6b241a8e,2,"The app has a lot of bugs even after updating it constantly every 15 -20 days because that's how fast they ask to update and if you don't do it , at some point of time the app doesn't even open properly. Sometimes I can't even add products to my cart , it's that awful . The shittiest app experience ever . I don't know why I have given it 2 stars , it doesn't even deserve 1 .",
8fa32c40-0566-4081-abcf-c26354eb56ea,5,best app I ever use and get exciting gifts and I love gifts,
4c89cbee-b357-4f3e-831d-e10247406a44,1,All the coupons here are fake. Worst experience ever. Please no one do that.,
ce6d897c-6d96-48f9-9dc2-d6423c52f4f8,5,Good Genuine Products and Safe,
d4357f40-470b-4786-aad5-098543829dd1,5,"Highly recommended application, it has good quality products listing.",
f1756162-b872-4dd2-b509-c0288e9822fd,5,Tira products are very good and original and I received my products with very good discount and customer service are awesome..Thank you and keep up the good work..I love Tira 💗,
c4676b00-56bd-483f-a592-13a0cab82747,1,Worst app ever. I had returned a product last month but they have not refunded my money yet. When I talk to them they just say wait. Like it's been a full month and still they are not refunding the money.,
d802c2c2-ce6c-45be-bdb0-72bc5ade9aac,4,Az. Ofdr ee zw. Iii and I. . i iii lz and,
12d14add-4a6f-460d-9ccd-8e8af30eddf0,3,Payment options need improvement and search bar should be available on top,
f78f7733-69d4-4790-89b5-9865fc130189,1,lete,
8a0da8eb-647f-4ef8-a13d-17d974169e30,5,Good competitor to Nykaa and Purplle,
da8a489b-f0a1-4f64-a655-a4d4da2610b2,3,Trying to order some products showing like something went wrong.,
c6005b68-8229-4e1a-8848-4ba2b71ec6c3,1,"Firstly, lemme tell you my honest review. Tira takes too much time to deliver your products. You'll be getting good offers, and my first-time review was so good that I placed another order on July 11, 2024. Today is July 27, and guess what? I haven't received my parcel yet! That's a huge delay, and to make matters worse, they cancelled my order without even informing me! I suggest you guys use Nykaa or Purplle instead- they're so far better than Tira!",
6f644cfe-07c9-44d5-8b42-c2e0277befc2,5,Over all app tira discount is best I order 5 thing I love tira thanku so much,
3a9d4bbe-5eb4-48e3-9357-4681dfa077fb,4,Many brands and many products are not available,
05cb3710-4d32-4c03-b48a-b83512e88cb8,1,Worst apps,
16d35f9c-2bd0-4fdd-ab5f-ff1441d219c6,1,"There's a problem saying ""fulfillment id""even after I have entered the pincode and the address. I have tried uninstalling and installing twice but the problem still persist. I have uninstalled it now that the app is not useful to me",
aedf4bca-f68b-471b-a1a6-d42055d95c56,5,I'm in love with Suhana Khan ☺️♥️,
db7b629a-7cad-44b9-bae7-0bde8ef2ab6e,1,"lags a lot, buffers & needs improvement",
ea78aadd-e903-4a39-be3e-6063c2b09044,1,"It's has like next to no discount, they don't keep combo offers, nyka is far better, they just kind of got big name celebrities to advertise and interface is pastel which people like now a days other than that nothing great",
4229b066-7595-41a9-a34d-3f2c3bb3f5d5,1,"Very bad, don't buy anything from this app.",
162072f6-75e3-487b-a102-8610c2a82f39,1,the worst app ever. cant open anything AT ALL. so useless.,
d87be191-8a3d-42b4-8f4a-761fdfc84efb,1,This is the worst app I have used . They haven't gave my refund,
3ef4e701-af6f-428a-aeae-897cdb83ca26,1,"So expensive site,,,not for the ordinary person,,,,,no to install",
24da941d-bff3-4d82-a264-a82b643a2dcb,1,Such a poorly managed app interface! in today's world where AI is there and a lot of technology and knowledge are available. Somehow Tira team managed to make this app annoying and not at all user friendly! The pages just keep loading! I'm unable to apply my referral codes while signing up! Now I'm unable to logout. I just keep on clicking that logout button which redirects me to the homepage and nothing happens! Some page says I have to log in and guess what? I'm unable to do that as well!,
caf2af64-7a91-4c44-8676-569fe7d44e64,1,billing not Mentioned clearly at the time of checkout,
3d58fb6b-b8e0-4b92-816e-35d64d93cab6,5,good,
7b5dde42-a38e-431f-972c-23c8a020be34,1,I'm not even able to login how should i order it keep saying sending otp where.......I have been waiting forever,
72fb5491-9713-4d7c-bc9b-3364214f7fc7,5,great 👍,
59bbd870-24a2-4fbd-9f96-d63d1ba7b6bc,5,Gud,
e7d1ecb7-1615-4a2a-a578-38aa1436e5e1,5,I love u tira,
ee60b0e8-cef5-4b1c-acaa-2e04ad5b7890,5,good prices and offers compared to other sites,
9ea47d1f-4b28-4a99-923b-de341daa3bda,5,super coupon,
ffaa0540-0d73-447a-8d89-7468e6cff157,5,ek no,
5e2e7ef5-3346-41f0-86d6-a9a3dd3c1a35,1,"Just stick to nykka! The app just doesn't work smoothly. You have to click 50 times for a single click( and yes my phone is fine).You cannot even write a review properly, how are you supposed to describe a makeup product in 200 words :) and if you go on a different app in between ,you have to write it all over again. And idk but it doesn't seem to take 1 star review for a product. Im trying to review for 30 mins now and somehow the submit button doesn't seem to work.",
c10a8517-8e46-42a9-acb0-218d73154e58,1,"I had a really bad experience. I registered a return, and the delivery service picked up the package, but I never received a refund. The customer service was terrible—no resolution at alll.",
488efb77-1d3a-4ffb-b223-4c1e6da1f64e,5,Good experience 😊,
8ddfd31d-dfde-4238-af15-4b11df090b4c,1,app is not working on my device from 2 days .. it was working fine before I don't wht happnd .. it is working well in all other devices,
dccd98d7-a56b-4ed1-96c6-23092b9df81e,1,my expression with this app was very bad I ordered first time an order and it took so much time and not delivered at last I have to cancel the order,
7f0813c2-61f4-48cd-af88-ca49a822d1b3,4,...જજ વ,
ce548be6-375b-4b8e-baee-d16fb0be19ed,5,Such a great app i order so many times there service is amazing i bought so many Korean skin care in such a very low price compare to other app they have so many discount and coupon code. So satisfied 😄 nice experience Thanks tira ....,
a842422f-aa27-4c2e-afab-19e66d0de30f,1,Such a worst app ever ...and service too ..they cancelled my all parcel I don't know why ... pathetic,
ebe83530-c17f-47ca-87c6-7f6739ae66a6,1,"I ordered makeup products in bulk but received only 7 items instead of 10. To make matters worse, all the products were opened, broken, and damaged. I even received two foundations in the same shade instead of just one. There’s no customer care number to contact, and the email I sent has gone unanswered. This is the worst app I’ve ever used. I strongly recommend avoiding it and using reliable platforms like Nykaa or Purplle instead. Don't even deserve a one star. Worst",
79627d0e-d399-4b44-9516-fcbce759e38a,2,App looks good but I received a damaged bottle of perfume,
33bb6bf7-4391-4d41-a805-96ef3f956a5a,5,All Products Sold by Reliance Retail. Products quality too much fantastic.,
ed050f9b-875f-4b4e-96da-a320fab2afd3,4,Good,
58b7b3e3-b979-4843-90af-551b7e61a66f,1,"I placed a prepaid order with Tira Beauty on 10 January 2026 with an assured delivery date of 12 January 2026. Despite repeated follow-ups, the order was never delivered. The delivery date kept changing every single day without any valid explanation, while the order status misleadingly showed “shipped.” This caused continuous mental stress, and complete loss of trust in the company’s service. After days of delay and false assurances, I was forced to cancel the order",
96b1a387-9dec-49b3-a62e-cb07f6af6d6e,1,"It takes ages to get any resolution or response from your team, what kind of company are you running? Your IG feed is full of consumer complaints yet so much delay? Your tira fan program is nothing but sham if you can't even fulfill a single order on it. It takes immense amount of guts to run such a malpractice driven business where you cancel orders so often yet have the audacity to run such huge marketing campaigns. Dispatch my tira fan product and let me uninstall your app in peace",
645243b7-4ce7-4ae2-b768-b462875c9e6e,1,data leakage to scammers! beware,
536d475f-7539-4ce2-af3a-cc1066b8ce86,2,"If you make a mistake in purchasing something on this app and want to cancel the order, there is no option. don't installation this app",
6a4bf136-0687-4d14-9f3a-c956e5b40228,5,very nice quality of products and a great experience,
94fd87ef-09a4-4d85-b7f3-aab462c421fc,1,Very much disappointed,
2825496a-50e1-44a8-ab07-9f50d28392f2,1,The app and website both are extremely glitch. I ordered an expensive fragrance as a birthday present for someone. They shipped the samples and canceled the main item. On their website they were still selling the Carolina Herrera Bad Boy EDP. CS team told me that they were out of stock. Instagram team told me that it was a glitch and I should order again and they will deliver. My refund had still not t been generated. Also I ordered the product with a Wednesday bank discount that was gone. #scam,
eaad2a80-88f5-423a-b315-d5af7872d7ef,5,"""Search"" and ""Bag"" icon on top is not visible in dark mode. Please make it same a ""My wishlist"" icon. Device: redmi note 8 pro.",
37c73239-6099-478c-9f10-002b3f04dfa8,5,Very nice Good,
ddf79942-69f5-4674-a42c-f183157e0a0c,1,"I ordered a morrocanoil conditioner, there was no seal on the product only cling film wrapped tip and the product was less in quantity than what it is in the actual bottle that I had earlier purchased from the store. The discounts were good but , not worth the quality and genuineness",
b6490740-c433-40d7-80a3-955608741c67,1,They send me a duplicate foundation.. i lost my money.. i didn't recommend this,
4d863027-2b0f-4195-9886-421bf86073e0,5,Have shopped a lot from Tira and the products always come nicely packaged with super quick delivery! Only drawback is that the app can be a bit slow at times,
8b3c6408-9064-43ec-b4bb-85a95bdb40d3,4,Low budget items not available,
1cd53330-d72e-4397-9640-85c64265dc14,1,Horrible experience trying to pay . Tried 50 times but couldn't pay. Always showing Coupon used when I hadn't. Ended up not able to purchase in sale....v v bad experience,
d9d9ed70-3eec-4d2a-8deb-12279cd435a3,1,"Don't install it. They give your account info like your order details, name, address and phone number to a third party. YOUR DATA IS NOT SAFE with them. I ordered for the first time and got a call from a number stating they calling from tira and mentioned all my details in tira and asked to pay the money again which I already paid online when I ordered to get the item same day or I get after a month. Then the prepaid amount will be refunded by the delivery guy. I didn't offcourse.",
4ec687be-7e04-4dcc-b1fe-3a5170b211f0,5,good,
8832e0d6-40f3-42f1-8036-a497faf9baca,1,Froad with customers don't buy form tira. 15 day return policy fake I want return my product please check product when pickup. But my return request cancel automatically many times. This is a froad with customers Please report this app 🙏 😭 Nyka is best,
5ddf83a4-66b9-4e5e-bd45-61b3cc7878aa,1,Waste of time & data,
1401dd88-5e9f-403f-a307-78b0908474c9,1,"Worst experience, have to call n number of times to reach out to customer care , even the delivered products are terrible , packaging is worst , hard to open the product itself ..overall very bad experience",
0a6253d4-fce3-46aa-9139-05223127be55,5,nice mangalsutra,
3ccaf075-45fa-41de-8478-e5587ea081fc,1,As,
c82757b6-d7bf-4e4c-b165-3ac369ebbbca,5,Very good,
8b4d523e-d169-4789-afcb-b4e988316851,1,"Your customer care service is the worst You are able to solve only one issue but you are fooling people in the name of your points. Neither do you deliver the order on time nor do you help the customer. I am worried for so many days. I have even made the payment but the order has not been placed yet. You have wasted my money. Please I would request everyone not to trust their customer care service, they can never help anyone",
aae0bf84-7116-4069-9462-6f4917ce5774,1,Bad very bad,
630ca1c3-6e95-481e-9713-cdc19b3ddeef,1,points are not getting redeemed app is always on hang.worst experience,
2d448769-6a8f-4e5f-bed4-4ca9cce32689,5,Wow.. The app is simple and superb. Easy to use! Many more products are available with better price!,
4051af5c-2773-4932-b0a4-0dbab2da2b8f,1,They use blue dart for delivering stuff Which never get the delivery done,
fb7bf6e5-5719-4cd0-ad66-ef91e991afbd,1,worst app don't download this it's been 10 days since I place my order but I didn't get my parcel delivery person comes and doesn't even call me and then after some time I receive sms that delivery failed and this is happening from last 3 days and when I tried to connect helpline number they connect with some bot i guess because that was sending me same message again and again....,
ec6a9575-6542-4585-9add-c7008604c920,5,I can trust this site blindly,
3c45c83e-c1d1-46b3-b4a7-5260f5e36592,3,"All product is here to buy, I buy many things together, but dot and key product is not in tira, please add dot and key products. then we shopping it as soon as possible 🙂",
67e8939a-5157-4081-b7f7-58802629c72f,3,"App crashes often, takes loads of time to display products, please work on it's interface!",
4664da59-51e8-4955-9d49-caf6d158453f,5,classy,
023ade1b-c8a5-447c-b0cf-c78397064d1a,1,Worst experience ever!!! Your order stays in 'Processing' stage for days and doesn't get shipped. CS team is of no use. You get frustrated thinking what is happening with your order. DO NOT PREPAY. You'll lose your peace of mind. Very bad experience. Within India it shows EDD for 13 days smh! They play with your patience so you cancel the order at last and lose the coupon too.,
eaf7a1cf-0fcc-4a99-8eec-0a0ba6eb61a0,1,don't have much options. Thus misleading advertisement on tv .,
93242b2d-2076-4abc-a006-3061908df635,1,"I ordered a product 2 times,but did not receive any intimation on the delivery details. When i enquired,my order was cancelled as it was not available they said. Their website should not be showing products which are not available....Very bad experience...",
24174b26-6e30-40be-8b5d-35f2453ed177,5,Ththanks for this waterfall wallpaper 4k app. The images are so detailed and make my device look incredible.,
47d77395-0a81-4c23-b570-7befc91c05fe,5,I just love the discounts,
ae5d587f-d883-42b9-a82a-918162635d62,5,good,
3ce21b99-6ff0-44de-bc28-55e3c70701b1,5,Nice,
9149bc8a-7506-48bb-abe2-305e5efd7479,1,Not good time wasted aap in mumbai aur other state launched Ap tira is really bad but some people use its for good some for bad so I request u to chane the system and management the company and brand when women and men aur adult aur old people how can ude aur not I thik this ratings shows me that this App will banned next year so I request ti change system rule and regulation of his app,
308ff7aa-c82a-4719-87f0-b30d092780f3,1,Worst app i have ever used.,
bf217cf9-3072-4a69-89dd-f163c02a2e5b,5,good,
933be8d7-0e53-4816-ba7a-548b13d34d0f,1,"I had very worst experience in this app , always cancel my order or cancel some of the items I my cart . not refund amount also didn't receive r reflected in my account. no response from there side . tira and purple are bad and worst experience. nykaa is best. if possible means I will give zero Star 😡🤬",
ecd7b23c-a1d3-4257-a144-17a751b5fc3b,5,i love this app!! babe,
a9258c6b-4ad1-4ed7-ae03-d8c5be885b9f,3,"hey guys would love to shop from tira , please please start your services in jodhpur (Rajasthan) .",
ef079e6d-09f7-4855-bc00-23b642e7cba3,1,i have recently bought a plum sunscreen which was for 599 rs and it wasn't even half full really disappointed 😡,
ec077eb6-2326-403d-a618-624afe0bd499,2,"I really liked how much discount tura offers to its customers, however I really feel like the app need to be developed a lot, there are many glitches that I've come across. also I am highly disappointed by their support team, I got a product whose pump was not working though the entire packaging and bottle was untouched, I was not even able to raise a return request the app kept glitching.",
85759df4-0c5f-433b-8e43-c26bf8bd8525,1,it's better to use other app as other app provide gifts and discount of the same product.,
882699e6-83bf-4af7-b65a-d77f55223f6d,5,Awesome experience and product of cost is very reasonable,
e9c59927-e00b-4ba9-b59d-c10334757ded,1,"the order section doesnt show always.. even with a high speed internet j cannot see my order status, to see ut i had to uninstall and reinstall the app, could see it once now again the same problem. also it has been 8 days and my order isnt packed even..... going back to nykaa..",
987471fc-4124-469e-8823-1acfe0d066c3,1,"How about instead of showing me your ads every 5 mins, start giving better discounts.",
f721b1fe-3328-4c44-9db2-aad2eb524f86,1,The worst app ever. If coupon cant be used on any payment methods even bank payment upi or cod. Then why should you provide it? Such a scam.,
20a8fd83-7aad-40ca-b769-218e0b32a6ec,1,the products are fake i ordered cosrx moisturizer and toner both are fakee...,
c791cb2d-fa89-4058-8ba1-32996d814408,1,Worst service. Worst experience. Order automatically cancelled.,
eb793f30-5637-4d76-8200-db031765d9b3,5,Good,
f66a702c-4c26-4560-a723-37f901f48992,5,got the best price comparing myntra and other major websites.,
37c5623d-9883-4d24-80c6-10272ca0e2cd,5,super 👍😍😍😍👍👍😍😍😍😍😍😍😍,
a6c55776-80b1-4e22-9d7d-1d79040ab11e,4,awesome nice product,
41287353-0653-4dbd-aeca-5ee9e3fb77cc,5,very good,
55f63652-1581-4269-901b-69a5513103c6,2,Ek bhi coopen code valid nahi hota all are drama like coopen code and all,
8c9956af-7aa4-4f41-bba9-36fde8b7ccab,1,worst experience.This is my first order from tira I got all the wrong products. I opted for return and refund policy and it wasn't processed for more then a week so i called their customer service 3 times and each person told me to wait 24hrs -72hrs . The last call person told they did their validation and the return cannot be processed. It was a waste of time and money.I paid them 4000 and they sent me products of 1500. I didn't get my money neither did they exchange the products.,
1eb05b02-d463-4a1e-a5c7-0ecc77b2ca5b,1,Bad experience don't install this apps fraud Reporting,
