item_id,Item Code,Brand,L1,Product Priority,Social Nudge
7554608,1105664,Forest Essentials,Bath & Body,23888.0,
7552422,1092406,mCaffeine,Bath & Body,23889.0,
7527346,939268,Plum,Bath & Body,23890.0,
7517418,859501,Sirona,Bath & Body,23891.0,
7507276,993630,SKIN COTTAGE,Bath & Body,23892.0,
8632084,1182194,Alan Truman,Tools & Appliances,23893.0,
7507200,993631,SKIN COTTAGE,Bath & Body,23894.0,
7601600,1136888,Majestique,Tools & Appliances,23895.0,
9230491,1198258,Arencia,Skin,23896.0,
8678332,1186461,Keune,Hair,23897.0,
8676405,1183995,First Aid Beauty,Bath & Body,23898.0,
7589728,1081302,Jo Malone London,Bath & Body,23899.0,
8623428,1177791,Liquid I.V.,Wellness,23900.0,
7600774,COMBO_240621033328-AIK,Wellbeing Nutrition,Wellness,23901.0,
7571916,1113091,Plix,Wellness,23902.0,
7567486,1067468,Oziva,Wellness,23903.0,
8588529,1180500,Bombay Shaving Company,Men,23904.0,
7596071,COMBO_240404055025-AVF,Beardo,Men,23905.0,
7572181,1123799,Calvin Klein,Men,23906.0,
7564089,1113968,DSQUARED2,Men,23907.0,
7535830,1071460,Truefitt & Hill,Men,23908.0,
8821735,1192895,Kimirica,Fragrance,23909.0,
8792455,1190275,Ras Luxury Skincare,Fragrance,23910.0,
7619291,1177462,Banderas,Fragrance,23911.0,
7619278,1177463,United Colors Of Benetton,Fragrance,23912.0,
7618596,1171906,Jean Paul Gaultier,Fragrance,23913.0,
7619260,1177430,United Colors Of Benetton,Fragrance,23914.0,
7613646,1164640,Armaf,Fragrance,23915.0,
7611641,1131832,Clarins,Fragrance,23916.0,
7609589,1155513,Kayali,Fragrance,23917.0,
7564775,1113921,Cacharel,Fragrance,23918.0,
7558512,1109500,Skinn by Titan,Fragrance,23919.0,
7518408,945535,AJMAL,Fragrance,23920.0,
7505802,953345,s.Oliver,Fragrance,23921.0,
7505776,994565,United Colors Of Benetton,Fragrance,23922.0,
7505404,951829,David Beckham,Fragrance,23923.0,
9175807,1196811,Swiss Beauty,Makeup,23924.0,
8971573,1196712,PAC,Makeup,23925.0,
8877498,1193167,Europe Girl,Makeup,23926.0,
8676921,1187214,Oulac,Makeup,23927.0,
8625845,1183426,Lakme,Makeup,23928.0,
7619646,1172545,Kiro,Makeup,23929.0,
7619479,1177773,SUGAR Cosmetics,Makeup,23930.0,
7617431,1171443,TFIT,Makeup,23931.0,
7615426,1165517,Lakme,Makeup,23932.0,
7615418,1165515,Lakme,Makeup,23933.0,
7614636,1164307,KIRO,Makeup,23934.0,
7615209,1166597,Lakme,Makeup,23935.0,
7614006,1166737,KIKO Milano,Makeup,23936.0,
7613748,1158681,Charmacy Milano,Makeup,23937.0,
7610397,1159488,FOCALLURE,Makeup,23938.0,
7606272,1155007,Lakme,Makeup,23939.0,
7605183,1152494,Charmacy Milano,Makeup,23940.0,
7598434,1143439,L'Oreal Paris,Makeup,23941.0,
7598115,1142463,RENEE,Makeup,23942.0,
7596620,1140293,Makeup Revolution,Makeup,23943.0,
7595595,1138597,KIKO Milano,Makeup,23944.0,
7578987,1131964,Gush Beauty,Makeup,23945.0,
7594888,1137957,KIKO Milano,Makeup,23946.0,
7577650,1129733,Colorbar,Makeup,23947.0,
7576978,1128499,Ruby's Organics,Makeup,23948.0,
7575474,1050505,Makeup Revolution,Makeup,23949.0,
7572046,1117999,Profusion Cosmetics,Makeup,23950.0,
7558684,1107367,Rom&nd,Makeup,23951.0,
7572043,1117919,Profusion Cosmetics,Makeup,23952.0,
7556353,1098257,Missha,Makeup,23953.0,
7549469,1076623,Faces Canada,Makeup,23954.0,
7541753,1076207,PAC,Makeup,23955.0,
7541692,1076181,PAC,Makeup,23956.0,
7540751,940446,Maybelline New York,Makeup,23957.0,
7541615,1076122,PAC,Makeup,23958.0,
7539898,1037813,RENEE,Makeup,23959.0,
7529959,963940,Wet n Wild,Makeup,23960.0,
7518907,961568,L.A. Girl,Makeup,23961.0,
7511474,939591,Faces Canada,Makeup,23962.0,
7502048,972420,SUGAR Cosmetics,Makeup,23963.0,
7501380,959971,Chambor,Makeup,23964.0,
7501940,972449,SUGAR Cosmetics,Makeup,23965.0,
9096556,COMBO_260319093258915-TJ2Z,Tira,Makeup,23966.0,
8762070,1190711,Milani,Makeup,23967.0,
8732813,1189825,KRYOLAN,Makeup,23968.0,
8677172,1186620,Charmacy Milano,Makeup,23969.0,
8658875,1185149,LoveChild Masaba,Makeup,23970.0,
8630259,1182673,Colorbar,Makeup,23971.0,
8622928,1182689,LoveChild Masaba,Makeup,23972.0,
8253532,1177746,Colorbar,Makeup,23973.0,
7617933,1172419,Nuse,Makeup,23974.0,
7617449,1171491,TFIT,Makeup,23975.0,
7617927,1172418,Nuse,Makeup,23976.0,
7616120,1170050,Kylie Cosmetics,Makeup,23977.0,
7613993,1166084,KIKO Milano,Makeup,23978.0,
7613938,1166134,KIKO Milano,Makeup,23979.0,
7611233,1161893,KIKO Milano,Makeup,23980.0,
7611041,1161035,KIKO Milano,Makeup,23981.0,
7611011,1161072,KIKO Milano,Makeup,23982.0,
7602060,COMBO_240710124304-QCY,PAC,Makeup,23983.0,
7611003,1161103,KIKO Milano,Makeup,23984.0,
7597694,1140354,PIXI,Makeup,23985.0,
7595566,1138506,KIKO Milano,Makeup,23986.0,
7595543,1138356,KIKO Milano,Makeup,23987.0,
7595527,1138383,KIKO Milano,Makeup,23988.0,
7595397,1138751,KIKO Milano,Makeup,23989.0,
7595265,1138490,KIKO Milano,Makeup,23990.0,
7595188,1138418,KIKO Milano,Makeup,23991.0,
7595183,1138417,KIKO Milano,Makeup,23992.0,
7571406,1123830,Colorbar,Makeup,23993.0,
7595160,1138407,KIKO Milano,Makeup,23994.0,
7569555,1121925,Paese Cosmetics,Makeup,23995.0,
7561077,1098969,Shiseido,Makeup,23996.0,
7569545,1121897,Paese Cosmetics,Makeup,23997.0,
7559569,1028284,L.A. Girl,Makeup,23998.0,
7550709,1091922,Benefit Cosmetics,Makeup,23999.0,
7514899,993952,Colorbar,Makeup,24000.0,
7550648,1092157,Benefit Cosmetics,Makeup,24001.0,
7511949,960998,Makeup Revolution,Makeup,24002.0,
7523276,1023391,COSRX,Skin,24003.0,
7566299,1116075,Sadhev,Hair,24004.0,
7521766,1005469,Mamaearth,Hair,24005.0,
8603885,1182090,Kimirica,Men,24006.0,
8589569,1178687,Wild Stone,Men,24007.0,
7619624,1170447,Beardo,Men,24008.0,
7613762,1164164,VILLAIN,Men,24009.0,
7615856,1154865,Beardo,Men,24010.0,
7612392,1163466,LetsShave,Men,24011.0,
7604815,1149822,Mancode,Men,24012.0,
7604076,1151115,Beardo,Men,24013.0,
7604814,1149821,Mancode,Men,24014.0,
7596039,1138678,WHISKERS,Men,24015.0,
7599753,1142135,Beardo,Men,24016.0,
7592737,1083438,Qraa Men,Men,24017.0,
7592714,1135523,Wild Stone,Men,24018.0,
7592092,1133161,Gillette,Men,24019.0,
7592713,1135524,Wild Stone,Men,24020.0,
7590370,1133394,Layer'r,Men,24021.0,
7576220,412183,Wild Stone,Men,24022.0,
7575304,COMBO_231013105237-C5U,Beardo,Men,24023.0,
7573865,1018188,Nivea,Men,24024.0,
7570514,1115798,Evaflor,Men,24025.0,
7568528,1063395,Gatsby,Men,24026.0,
7568523,1120611,Gatsby,Men,24027.0,
7568470,1063380,Gatsby,Men,24028.0,
7567424,989029,Beardo,Men,24029.0,
7568458,1063357,Gatsby,Men,24030.0,
7563976,1025527,Mancode,Men,24031.0,
7563857,1111117,Beardburys,Men,24032.0,
7560038,917301,Yardley London,Men,24033.0,
7556720,411392,Layer'r Shot,Men,24034.0,
7556003,1080505,Engage,Men,24035.0,
7556709,1080758,Layer'r Shot,Men,24036.0,
7550310,1086936,AXE,Men,24037.0,
7545854,1082562,Bombay Shaving Company,Men,24038.0,
7550304,1086934,AXE,Men,24039.0,
7542738,1025519,Mancode,Men,24040.0,
7542733,1025401,Mancode,Men,24041.0,
7540233,926748,urban gabru,Men,24042.0,
7542683,1025521,Mancode,Men,24043.0,
7536650,1020673,The Man Company,Men,24044.0,
7536084,960880,Beardo,Men,24045.0,
7536119,1020659,The Man Company,Men,24046.0,
7536018,1020575,The Man Company,Men,24047.0,
7535312,925704,Bombay Shaving Company,Men,24048.0,
7535995,1020578,The Man Company,Men,24049.0,
7533743,906855,Wild Stone,Men,24050.0,
7532265,992839,Ustraa,Men,24051.0,
7531300,1013667,Pond's,Men,24052.0,
7522093,937744,The Beard Story,Men,24053.0,
7518280,945324,FOGG,Men,24054.0,
7520977,937778,The Beard Story,Men,24055.0,
7517177,409750,Nivea,Men,24056.0,
7505257,947037,Garnier,Men,24057.0,
8637256,1184068,Kama Ayurveda,Hair,24058.0,
8600021,1177671,KIKO Milano,Hair,24059.0,
7604432,1148991,L'occitane,Hair,24060.0,
7597536,1143707,Alfaparf Milano,Hair,24061.0,
7575354,1124125,Aveda,Hair,24062.0,
7551496,1098158,Kevin Murphy,Hair,24063.0,
7595637,1138288,KIKO Milano,Skin,24064.0,
8654551,1181971,Forest Essentials,Bath & Body,24065.0,
7617879,1161170,Fixderma,Bath & Body,24066.0,
7609287,1157571,The Body Shop,Bath & Body,24067.0,
7567478,1087571,Oziva,Wellness,24068.0,
7575733,1034903,Philips,Tools & Appliances,24069.0,
7553121,1102113,Alan Truman,Tools & Appliances,24070.0,
8926885,1195460,Yves Saint Laurent,Makeup,24071.0,
8913668,1195469,Yves Saint Laurent,Makeup,24072.0,
8790297,1191397,NARS,Makeup,24073.0,
8913665,1195463,Yves Saint Laurent,Makeup,24074.0,
8790294,1191414,NARS,Makeup,24075.0,
8790282,1191413,NARS,Makeup,24076.0,
8790279,1191410,NARS,Makeup,24077.0,
8790269,1191399,NARS,Makeup,24078.0,
8790264,1191403,NARS,Makeup,24079.0,
8774119,1191683,Estee Lauder,Makeup,24080.0,
8790263,1191400,NARS,Makeup,24081.0,
8686665,1187401,Anastasia Beverly Hills,Makeup,24082.0,
8714244,1187729,Estee Lauder,Makeup,24083.0,
8686656,1187286,Anastasia Beverly Hills,Makeup,24084.0,
8686649,1187066,Yves Saint Laurent,Makeup,24085.0,
8686650,1187404,Anastasia Beverly Hills,Makeup,24086.0,
8667077,1186788,Estee Lauder,Makeup,24087.0,
8656050,1185201,By Terry,Makeup,24088.0,
8667060,1186789,Estee Lauder,Makeup,24089.0,
8638872,1183510,Givenchy,Makeup,24090.0,
8638438,1178538,Bobbi Brown,Makeup,24091.0,
8638867,1183504,Givenchy,Makeup,24092.0,
8630492,1181356,M.A.C,Makeup,24093.0,
8638435,1178500,Bobbi Brown,Makeup,24094.0,
8630434,1182149,Prada,Makeup,24095.0,
8630416,1151495,Prada,Makeup,24096.0,
8627259,1184506,NARS,Makeup,24097.0,
8630409,1151481,Prada,Makeup,24098.0,
8627232,1184498,NARS,Makeup,24099.0,
8627139,1184490,NARS,Makeup,24100.0,
8627128,1184446,NARS,Makeup,24101.0,
8627119,1184458,NARS,Makeup,24102.0,
8583837,1172514,Estee Lauder,Makeup,24103.0,
8627002,1184278,NARS,Makeup,24104.0,
8581965,1171926,Anastasia Beverly Hills,Makeup,24105.0,
8583825,1172505,Estee Lauder,Makeup,24106.0,
8576414,1179368,FENTY BEAUTY,Makeup,24107.0,
8576395,1179492,FENTY BEAUTY,Makeup,24108.0,
8576394,1179343,FENTY BEAUTY,Makeup,24109.0,
8576373,1179437,FENTY BEAUTY,Makeup,24110.0,
8576356,1179436,FENTY BEAUTY,Makeup,24111.0,
8576341,1179406,FENTY BEAUTY,Makeup,24112.0,
7682820,1176621,Benefit Cosmetics,Makeup,24113.0,
8576319,1179370,FENTY BEAUTY,Makeup,24114.0,
7682817,1176622,Benefit Cosmetics,Makeup,24115.0,
7676343,1173400,CHANTECAILLE,Makeup,24116.0,
7682810,1176612,Benefit Cosmetics,Makeup,24117.0,
7676342,1173397,CHANTECAILLE,Makeup,24118.0,
7676305,1173381,CHANTECAILLE,Makeup,24119.0,
7676304,1173394,CHANTECAILLE,Makeup,24120.0,
7676303,1173385,CHANTECAILLE,Makeup,24121.0,
7676298,1173404,CHANTECAILLE,Makeup,24122.0,
7624427,1172474,Estee Lauder,Makeup,24123.0,
7676296,1173454,CHANTECAILLE,Makeup,24124.0,
7619423,1178671,Shiseido,Makeup,24125.0,
7619417,1178670,Shiseido,Makeup,24126.0,
7618244,1152577,Givenchy,Makeup,24127.0,
7619409,1178663,Shiseido,Makeup,24128.0,
7617808,COMBO_250423123019-ZQM,Stila Cosmetics,Makeup,24129.0,
7616711,1169687,Rodial,Makeup,24130.0,
7617806,COMBO_250423123015-MCZ,Stila Cosmetics,Makeup,24131.0,
7616183,1169360,By Terry,Makeup,24132.0,
7614888,1163820,bareMinerals,Makeup,24133.0,
7614854,1163814,bareMinerals,Makeup,24134.0,
7614850,1163815,bareMinerals,Makeup,24135.0,
7614370,1160330,Bobbi Brown,Makeup,24136.0,
7614843,1163808,bareMinerals,Makeup,24137.0,
7613299,1158384,M.A.C,Makeup,24138.0,
7612170,1158292,Laura Mercier,Makeup,24139.0,
7612154,1158283,Laura Mercier,Makeup,24140.0,
7611603,1162241,CLINIQUE,Makeup,24141.0,
7612139,1158296,Laura Mercier,Makeup,24142.0,
7607453,1154096,Givenchy,Makeup,24143.0,
7606980,1154838,Yves Saint Laurent,Makeup,24144.0,
7606972,1154824,Yves Saint Laurent,Makeup,24145.0,
7606954,1154831,Yves Saint Laurent,Makeup,24146.0,
7603716,1146798,CLINIQUE,Makeup,24147.0,
7606946,1154817,Yves Saint Laurent,Makeup,24148.0,
7602428,1147933,By Terry,Makeup,24149.0,
7601005,1144008,Bobbi Brown,Makeup,24150.0,
7600966,1146305,Givenchy,Makeup,24151.0,
7600058,1144569,Anastasia Beverly Hills,Makeup,24152.0,
7595824,1136930,Givenchy,Makeup,24153.0,
7591589,1134143,Bobbi Brown,Makeup,24154.0,
7577869,1128117,Lancome,Makeup,24155.0,
7577809,1130234,Kevyn Aucoin,Makeup,24156.0,
7574267,1126176,Bobbi Brown,Makeup,24157.0,
7572257,1120935,M.A.C,Makeup,24158.0,
7572199,1123701,Givenchy,Makeup,24159.0,
7568870,1121488,Laura Mercier,Makeup,24160.0,
7567737,1119734,Smashbox,Makeup,24161.0,
7567401,1117870,Lancome,Makeup,24162.0,
7560853,1104283,Make Up For Ever,Makeup,24163.0,
7554009,1051249,Diego Dalla Palma Milano,Makeup,24164.0,
7550878,1094511,Anastasia Beverly Hills,Makeup,24165.0,
7543166,1084639,Estee Lauder,Makeup,24166.0,
7543151,1085212,Estee Lauder,Makeup,24167.0,
7543148,1085331,Estee Lauder,Makeup,24168.0,
7542994,1067217,CLINIQUE,Makeup,24169.0,
7543094,1085329,Estee Lauder,Makeup,24170.0,
7542973,1084733,CLINIQUE,Makeup,24171.0,
7541191,1081517,Bobbi Brown,Makeup,24172.0,
7542940,1085302,CLINIQUE,Makeup,24173.0,
7524710,1015457,M.A.C,Makeup,24174.0,
7541165,1081665,Bobbi Brown,Makeup,24175.0,
7520275,1059931,By Terry,Makeup,24176.0,
7520192,1059869,By Terry,Makeup,24177.0,
7502810,1021982,Bobbi Brown,Makeup,24178.0,
7520020,1059908,By Terry,Makeup,24179.0,
8872036,1193488,Make Up For Ever,Makeup,24180.0,
7501496,1021968,Bobbi Brown,Makeup,24181.0,
8780086,1191342,Laura Mercier,Makeup,24182.0,
8732782,1189782,KRYOLAN,Makeup,24183.0,
8688592,1186020,Lancome,Makeup,24184.0,
8686630,1183161,M.A.C,Makeup,24185.0,
8658048,1186861,NARS,Makeup,24186.0,
8686606,1183160,M.A.C,Makeup,24187.0,
8656049,1185200,By Terry,Makeup,24188.0,
8638976,1181873,Too Faced,Makeup,24189.0,
8629353,1185038,NARS,Makeup,24190.0,
8629323,1184924,NARS,Makeup,24191.0,
8629268,1184292,NARS,Makeup,24192.0,
8627156,1184385,NARS,Makeup,24193.0,
8625378,1181715,SAMER KHOUZAMI,Makeup,24194.0,
8627070,1184408,NARS,Makeup,24195.0,
8608613,1178231,M.A.C,Makeup,24196.0,
8599999,1178207,Huda Beauty,Makeup,24197.0,
8608611,1178228,M.A.C,Makeup,24198.0,
8583355,1181214,Kylie Cosmetics,Makeup,24199.0,
8578526,1181432,FENTY BEAUTY,Makeup,24200.0,
8578515,1181402,FENTY BEAUTY,Makeup,24201.0,
8576589,1179600,FENTY BEAUTY,Makeup,24202.0,
7960278,1172594,Elizabeth Arden,Makeup,24203.0,
8576432,1179513,FENTY BEAUTY,Makeup,24204.0,
7718540,1170582,Make Up For Ever,Makeup,24205.0,
7626047,1177217,KIKO Milano,Makeup,24206.0,
7718538,1170584,Make Up For Ever,Makeup,24207.0,
7617655,1151606,Make Up For Ever,Makeup,24208.0,
7626012,1177210,KIKO Milano,Makeup,24209.0,
7617548,1167511,Bobbi Brown,Makeup,24210.0,
7617260,1151435,Giorgio Armani,Makeup,24211.0,
7617249,1151433,Giorgio Armani,Makeup,24212.0,
7616098,1170041,Kylie Cosmetics,Makeup,24213.0,
7617212,1151383,Giorgio Armani,Makeup,24214.0,
7615453,1167514,M.A.C,Makeup,24215.0,
7615407,1166196,M.A.C,Makeup,24216.0,
7615402,1166210,M.A.C,Makeup,24217.0,
7615391,1166206,M.A.C,Makeup,24218.0,
7614744,1165320,Make Up For Ever,Makeup,24219.0,
7615383,1166201,M.A.C,Makeup,24220.0,
7613426,1158348,M.A.C,Makeup,24221.0,
7612320,1159278,Jeffree Star Cosmetics,Makeup,24222.0,
7613234,1162847,M.A.C,Makeup,24223.0,
7612167,1158315,Laura Mercier,Makeup,24224.0,
7612119,1159248,Jeffree Star Cosmetics,Makeup,24225.0,
7612028,1159271,Jeffree Star Cosmetics,Makeup,24226.0,
7611552,1158244,Clinique,Makeup,24227.0,
7612023,1159244,Jeffree Star Cosmetics,Makeup,24228.0,
7611547,1158248,Clinique,Makeup,24229.0,
7611542,1158240,Clinique,Makeup,24230.0,
7611457,1161673,Stila Cosmetics,Makeup,24231.0,
7611533,1158238,Clinique,Makeup,24232.0,
7609273,1150411,M.A.C,Makeup,24233.0,
7609270,1150405,M.A.C,Makeup,24234.0,
7608274,1153603,M.A.C,Makeup,24235.0,
7608271,1153610,M.A.C,Makeup,24236.0,
7607583,1156697,PAC,Makeup,24237.0,
7608267,1153607,M.A.C,Makeup,24238.0,
7607500,1145908,M.A.C,Makeup,24239.0,
7607269,1156420,Huda Beauty,Makeup,24240.0,
7607376,1150348,M.A.C,Makeup,24241.0,
7606959,1154862,Yves Saint Laurent,Makeup,24242.0,
7604562,1143428,Estee Lauder,Makeup,24243.0,
7603836,1146338,M.A.C,Makeup,24244.0,
7601389,1146267,Elizabeth Arden,Makeup,24245.0,
7601236,1147368,Too Faced,Makeup,24246.0,
7601384,1146279,Elizabeth Arden,Makeup,24247.0,
7601033,1144054,Bobbi Brown,Makeup,24248.0,
7597245,1125262,M.A.C,Makeup,24249.0,
7597240,1125255,M.A.C,Makeup,24250.0,
7596597,1140287,Makeup Revolution,Makeup,24251.0,
7597222,1124700,M.A.C,Makeup,24252.0,
7596431,1140446,M.A.C,Makeup,24253.0,
7595066,1138303,KIKO Milano,Makeup,24254.0,
7593407,1136650,M.A.C,Makeup,24255.0,
7593319,1136663,M.A.C,Makeup,24256.0,
7593313,1136658,M.A.C,Makeup,24257.0,
7591238,1125086,M.A.C,Makeup,24258.0,
7591177,1125092,M.A.C,Makeup,24259.0,
7577370,1021819,CLINIQUE,Makeup,24260.0,
7591162,1124524,M.A.C,Makeup,24261.0,
7577189,1128493,Estee Lauder,Makeup,24262.0,
7572747,1123534,Shiseido,Makeup,24263.0,
7577185,1128495,Estee Lauder,Makeup,24264.0,
7572023,1121854,Estee Lauder,Makeup,24265.0,
7570939,1095149,Givenchy,Makeup,24266.0,
7570577,1116109,M.A.C,Makeup,24267.0,
7569628,1120768,Huda Beauty,Makeup,24268.0,
7568815,1121443,Laura Mercier,Makeup,24269.0,
7568102,1116124,Bobbi Brown,Makeup,24270.0,
7567302,1116654,Huda Beauty,Makeup,24271.0,
7568101,1116127,Bobbi Brown,Makeup,24272.0,
7567218,1116670,Huda Beauty,Makeup,24273.0,
7564532,1112835,M.A.C,Makeup,24274.0,
7567108,1116348,Huda Beauty,Makeup,24275.0,
7560752,1104131,Make Up For Ever,Makeup,24276.0,
7564527,1112827,M.A.C,Makeup,24277.0,
7560657,1104309,Make Up For Ever,Makeup,24278.0,
7557800,1021821,Clinique,Makeup,24279.0,
7560638,1104302,Make Up For Ever,Makeup,24280.0,
7557728,1082259,M.A.C,Makeup,24281.0,
7552806,1092132,Smashbox,Makeup,24282.0,
7557669,1082167,M.A.C,Makeup,24283.0,
7551435,1098126,Anastasia Beverly Hills,Makeup,24284.0,
7551008,1095616,Benefit Cosmetics,Makeup,24285.0,
7550829,1094448,Anastasia Beverly Hills,Makeup,24286.0,
7550630,1091800,Benefit Cosmetics,Makeup,24287.0,
7550800,1094161,Anastasia Beverly Hills,Makeup,24288.0,
7550171,1070607,Smashbox,Makeup,24289.0,
7550606,1092175,Benefit Cosmetics,Makeup,24290.0,
7544190,1076937,Shiseido,Makeup,24291.0,
7544154,1076958,Shiseido,Makeup,24292.0,
7543015,1085247,CLINIQUE,Makeup,24293.0,
7544076,1077035,Shiseido,Makeup,24294.0,
7541056,1070638,Smashbox,Makeup,24295.0,
7539897,1021826,CLINIQUE,Makeup,24296.0,
7535142,1070175,Too Faced,Makeup,24297.0,
7519934,963911,Xx Revolution,Makeup,24298.0,
7519291,1015405,M.A.C,Makeup,24299.0,
7501777,1015875,Bobbi Brown,Makeup,24300.0,
8837919,1191132,Manetain,Hair,24301.0,
7776913,1162452,Puraveda,Hair,24302.0,
8656122,1181031,Clarins,Skin,24303.0,
7615657,1165863,Thalgo,Skin,24304.0,
7617296,1169156,Clarins,Skin,24305.0,
7573775,1125443,Forest Essentials,Mom & Baby,24306.0,
8859350,COMBO_260219124819343-848L,Dr.Althea,Skin,24307.0,
8631152,1182474,Majestique,Bath & Body,24308.0,
8605319,1182330,Pyunkang Yul,Skin,24309.0,
7723366,1177954,Mixsoon,Skin,24310.0,
7615952,1071654,Majestique,Bath & Body,24311.0,
7614072,1157998,Mamaearth,Bath & Body,24312.0,
7613022,1163986,Manyo,Skin,24313.0,
7608896,1143922,Dream. Immerse. Play.,Bath & Body,24314.0,
7595623,1137879,KIKO Milano,Skin,24315.0,
7578155,COMBO_231215114730-DSZ,O3+,Skin,24316.0,
7595611,1137975,KIKO Milano,Skin,24317.0,
7575242,COMBO_231013105348-SL1,Lakme,Skin,24318.0,
7570208,1112793,mCaffeine,Bath & Body,24319.0,
7550238,1090519,Dermalogica,Skin,24320.0,
7542181,933029,Sadhev,Bath & Body,24321.0,
7513336,1011536,Vega,Bath & Body,24322.0,
8709116,COMBO_251117055522269-KJOB,Treaclemoon,Bath & Body,24323.0,
8679827,COMBO_251015160627758-D21P,The Body Shop,Bath & Body,24324.0,
7613165,1152221,L'occitane,Bath & Body,24325.0,
8854347,1193897,Beyond,Bath & Body,24326.0,
8637639,COMBO_250917093724672-UWQ8,Bioderma,Bath & Body,24327.0,
7575127,1127221,Clarins,Bath & Body,24328.0,
7562998,1108800,Moroccanoil,Bath & Body,24329.0,
7534530,1071671,Truefitt & Hill,Bath & Body,24330.0,
7562986,1108796,Moroccanoil,Bath & Body,24331.0,
7532124,989943,L'occitane,Bath & Body,24332.0,
7613721,1165463,The Face Shop,Skin,24333.0,
7528026,1043234,L'occitane,Bath & Body,24334.0,
7612917,1162516,The Derma Co,Skin,24335.0,
8633356,1183035,Majestique,Tools & Appliances,24336.0,
8577989,COMBO_250710124218369-EXSC,Oziva,Wellness,24337.0,
7618255,1172286,Vega,Tools & Appliances,24338.0,
7614184,1164282,VEGA Professional,Tools & Appliances,24339.0,
7604397,1150765,Vega,Tools & Appliances,24340.0,
7614167,1164262,VEGA Professional,Tools & Appliances,24341.0,
7601597,1136868,Majestique,Tools & Appliances,24342.0,
7600028,1141595,VEGA Professional,Tools & Appliances,24343.0,
7601594,1136889,Majestique,Tools & Appliances,24344.0,
7576413,COMBO_231109060600-0I5,Ikonic Professional,Tools & Appliances,24345.0,
7575930,1074486,The Good Bug,Wellness,24346.0,
7567477,1067465,Oziva,Wellness,24347.0,
7563949,1114093,Mermade Hair,Tools & Appliances,24348.0,
7553104,1102166,Alan Truman,Tools & Appliances,24349.0,
7533239,1071673,Majestique,Tools & Appliances,24350.0,
7512302,1011640,Vega,Tools & Appliances,24351.0,
7512289,1011767,Vega,Tools & Appliances,24352.0,
7508103,1011514,Vega,Tools & Appliances,24353.0,
7508018,1011467,Vega,Tools & Appliances,24354.0,
7507997,1011480,Vega,Tools & Appliances,24355.0,
7507955,1011472,Vega,Tools & Appliances,24356.0,
7507854,1011448,Vega,Tools & Appliances,24357.0,
7618110,REWARD-1098498,Tangle Teezer,Hair,24358.0,
7507817,1011782,Vega,Tools & Appliances,24359.0,
7602400,1149583,Beauty Garage,Hair,24360.0,
7592151,1134399,The Earth Collective,Hair,24361.0,
7561036,1030309,De Fabulous,Hair,24362.0,
7554810,1098498,Tangle Teezer,Hair,24363.0,
7533629,960168,Amazon Series,Hair,24364.0,
7602121,1146318,Colorbar,Skin,24365.0,
7578202,COMBO_231218112932-RMI,Simple,Skin,24366.0,
7613616,1164849,Aqualogica,Skin,24367.0,
8895869,REWARD-1127557,Nails Our Way,Makeup,24368.0,
8714368,1187888,Swiss Beauty,Makeup,24369.0,
8712507,1187341,Lakme,Makeup,24370.0,
8690426,1185455,Faces Canada,Makeup,24371.0,
8689191,1187241,Daily Life Forever52,Makeup,24372.0,
8689184,1187235,Daily Life Forever52,Makeup,24373.0,
8631213,1182482,Majestique,Makeup,24374.0,
8689180,1187244,Daily Life Forever52,Makeup,24375.0,
8619667,1182626,Makeup Revolution,Makeup,24376.0,
8588775,1178414,Swiss Beauty,Makeup,24377.0,
8619660,1182629,Makeup Revolution,Makeup,24378.0,
7616460,1169699,Insight Cosmetics,Makeup,24379.0,
7615133,1166764,Faces Canada,Makeup,24380.0,
7616389,1169595,Insight Cosmetics,Makeup,24381.0,
7613965,1166047,KIKO Milano,Makeup,24382.0,
7613490,1165362,Lakme,Makeup,24383.0,
7613949,1166071,KIKO Milano,Makeup,24384.0,
7611077,1161810,KIKO Milano,Makeup,24385.0,
7608513,1158495,Sheglam,Makeup,24386.0,
7608241,1156840,Mamaearth,Makeup,24387.0,
7606672,1155213,Faces Canada,Makeup,24388.0,
7602919,1148485,Swiss Beauty,Makeup,24389.0,
7602598,1148187,essence,Makeup,24390.0,
7599952,1145869,Lakme,Makeup,24391.0,
7598901,1123480,MUA,Makeup,24392.0,
7598283,1142687,RENEE,Makeup,24393.0,
7598860,1123433,MUA,Makeup,24394.0,
7596316,1140945,Insight Cosmetics,Makeup,24395.0,
7598198,1142660,RENEE,Makeup,24396.0,
7595414,1138449,KIKO Milano,Makeup,24397.0,
7592303,1135642,Pilgrim,Makeup,24398.0,
7595110,1138115,KIKO Milano,Makeup,24399.0,
7592022,1135395,Swiss Beauty,Makeup,24400.0,
7591950,1135158,Swiss Beauty,Makeup,24401.0,
7578539,1055781,Colorbar,Makeup,24402.0,
7591789,1135258,Swiss Beauty,Makeup,24403.0,
7577906,1130374,Insight Cosmetics,Makeup,24404.0,
7577438,1129566,Typsy Beauty,Makeup,24405.0,
7576089,1127885,Lakme,Makeup,24406.0,
7576025,1127957,PAC,Makeup,24407.0,
7569686,1120107,Faces Canada,Makeup,24408.0,
7568569,1121057,Lamel,Makeup,24409.0,
7569586,1120824,Faces Canada,Makeup,24410.0,
7567788,1120278,Chambor,Makeup,24411.0,
7567753,1111361,Elle 18,Makeup,24412.0,
